Protein	Pool_01	Pool_02	Pool_03	Pool2_01	Pool_04	Pool_05	Pool_06	Y_1011	Y_1019	Y_1028	Y_1123	Y_1036	Y_1042	Y_1068	Y_1035	Y_1048	Y_1058	Y_1098	Y_1034	Y_1055	Y_1064	Y_1006	Y_1007	Y_1027	Y_1121	M_2044	M_1024B2	M_2107	M_2113	M_2095	M_3062	M_2112	M_2025	M_2066	M_2071	M_3020	M_3099	M_5080	M_1026B2	M_2094	M_5050	M_1002B2	M_1016B2	O_4041	O_1004B2	O_1006B2	O_4017	O_4031	O_4032	O_4033	O_5085	O_5102	O_4024	O_4093	O_5079	O_1008B2	O_1028B2	O_4127	O_5040	O_5119	O_4129	O_5015	O_5047	O_5070	O_5082	VO_6115	VO_1012B2	VO_6111	VO_1001B2	VO_1015B2	VO_7057	VO_1009B2	VO_1023B2	VO_1025B2	C_7078	C_7092	C_7128	C_7076	C_7106	C_1003B2	C_7081	C_7116	C_7126	C_7130	C_8039	C_7023	C_7030	C_7067	C_7125	C_9038	C_1005B2	C_6108	C_1027B2
sp|P11597|CETP_HUMAN	24.5957318860397	24.7972951104605	24.664020407155	24.9428694988519	24.2416165561636	24.8395547311844	24.5311247464094	24.3534476145887	24.2306329423235	23.9530827759634	24.5617724690382	24.3647329941922	24.875304841983	25.1187638243758	24.1797918996217	24.2292737909079	24.4674309183516	24.6819914820821	24.6382298058018	24.4778047867358	24.7010682114118	24.067380829359	24.1274238848097	24.196881203329	23.8241408131505	24.3679303653972	24.8820790628208	24.6890982419856	25.1010091037552	24.5369247636759	24.620848820509	25.4903526808406	24.0817951628662	24.353418962233	24.4457551259495	25.4813056448232	25.1327656089755	23.6288801961313	23.7076329819663	24.3242405805776	24.4437160973948	25.146835478153	25.2063892176546	23.4272830473695	23.877261302926	23.5879978191374	24.1488979403417	24.6112939481719	24.7318331908032	25.1863853091062	25.0494385042353	24.3669609328655	25.0710756370015	23.9127857216889	24.6801615871647	24.7912596415733	24.2584811242396	23.9093746148146	24.3293464136666	23.2756543753252	24.2368630944902	24.2271331326246	24.8329553258039	25.0115016929843	23.7553720498666	25.5984357793677	23.3230020837108	24.6952566009742	23.6571189479413	24.5473163898869	24.0639636742298	23.8234717757045	24.4454819112305	23.5604763393821	23.9991376048885	24.3526012234831	24.6077770192339	24.002928438213	24.9361478013973	23.4669587405713	23.7614624576804	24.0967852744934	24.7166315290893	24.1940260334114	24.8895985790288	24.8068039284644	24.9475603121492	23.303802649429	24.8060981465825	24.1919631043683	24.1093480444998	24.9491102485102	23.8600286941563
sp|Q13790|APOF_HUMAN	15.4973856289898	NA	NA	NA	NA	NA	14.0518179040226	NA	NA	NA	NA	14.8902223183455	NA	14.2368154629935	14.8401690880735	NA	NA	16.238375575536	16.0538310409689	NA	NA	15.32620343052	NA	NA	14.9516999372364	16.5302351810199	NA	NA	NA	NA	15.7905591188388	NA	NA	NA	14.6133783604942	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.7137707423795	NA	15.7876073085965	NA	NA	NA	16.589606674333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7240158917498	NA	NA	NA	13.5193624608799	16.6406467564687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3073537197703	NA	NA	NA	NA	NA	NA	NA	15.9533737754559	NA	13.0532415165315	NA	14.3007061124317	NA
sp|P06732|KCRM_HUMAN	NA	NA	NA	NA	14.3995261597809	NA	NA	12.8984673513239	NA	15.0671177851006	14.3745798920957	14.8262029719076	NA	NA	16.5695358713668	NA	NA	NA	NA	13.462795690696	NA	NA	NA	NA	12.672476132283	NA	NA	14.604086354304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3131985421561	NA	NA	NA	19.6644928825063	NA	10.4390898208886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6646964430842	NA	NA	NA	NA	NA	NA	NA	15.1440520422948	NA	NA	NA	NA	NA	NA	NA	NA	16.7314855948774	NA	NA	NA	NA	NA	NA	NA	NA	12.0893184745137	NA	NA	NA
sp|Q04695|K1C17_HUMAN	18.7806421549218	19.5260620117824	19.6565547778492	19.6672890812081	19.2000945952338	18.4239207592837	19.4036887983051	20.0053622392899	20.3285373005304	22.2173051604773	20.9743439163331	19.9237613480976	19.0923959829383	17.5287973211011	29.1171681787242	20.0921068599597	19.4872888659761	20.4367145990462	21.9385742549758	21.8703527146318	20.4619631058933	19.0345879981411	18.3792565535243	19.8571298858134	19.0886004570438	19.4093253001108	19.6956228313124	20.0706299718718	19.58784894519	22.0667045517866	18.3358950378481	19.3309038803714	22.20839090452	21.3757457355037	20.2546223787054	19.1666660781803	21.253038481896	22.7398714848266	19.374551780549	21.6332920702132	19.9076488719756	18.0813922567141	19.7306015796131	25.9783656557652	19.4497252774948	20.6073838549968	19.3990604966182	20.7492690465889	20.651105052979	20.2422897197834	19.1920770845716	19.0756446241793	22.5349396193046	20.7425285856861	20.4000923559402	18.699229704075	20.933522869012	22.1556756183503	19.8779106578762	19.9409005413287	18.4411585862118	20.8092907469574	19.0169565230769	18.1174243263064	21.5367381314882	19.3173147518522	18.9985913483862	19.8298648262414	19.5339931243709	24.2216156089971	18.0297672672764	19.2478774547959	21.2809853219434	22.7308078275384	19.7912839728827	21.3108876459008	19.4783493048726	19.7723876119788	23.5052919214116	18.9620018791716	20.0010686757661	20.355753469169	20.7135598513139	18.2139378160609	20.5709475223792	18.6012544157513	19.8202021930404	18.515768844957	19.9512258153813	20.9759357422641	20.9761164953499	21.7346435292859	20.9620790175929
sp|O14498|ISLR_HUMAN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5725339968266	NA	NA	NA	NA	NA	NA	13.2054391740775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.1055019791349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.4643808105535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|P12830|CADH1_HUMAN	21.0647739591148	20.7737082068806	21.0804471184401	21.2611289797391	21.2407929182686	21.1987512879865	21.2057762009268	20.4685688366534	20.6317157888156	20.9413613944951	21.0397925745857	20.8620862261311	21.1360358478187	20.7218245585659	21.0934664442953	20.8248097388337	20.6601163849629	20.7254230833746	20.9627071702625	20.805922254388	21.5029835902917	20.8084362151575	21.0726912553859	21.198257703312	20.9693961330154	21.1029386757078	21.3721907328152	21.1367955037517	20.8265915599015	21.5812583008114	21.3721315336772	21.2040847649245	20.9528331520601	21.0036433983439	21.3428453614967	21.4782641271116	21.1310777366537	21.2647717728477	21.1064546323483	21.3540888323017	21.2182910250174	21.1748860323059	20.9149712135985	21.2217352804937	21.1267360174289	20.8854383519785	21.3589419198544	21.4308307746605	20.8978406584235	20.9989740157578	21.3898371898275	20.1234948275249	21.6372835876375	20.6911071225346	21.3828120231846	20.871720516195	21.1079209521681	21.1631423706842	21.557802862969	21.7379733929312	21.209752621104	21.451880304687	21.2840966990916	20.9984991530831	21.4663997235781	21.193973984237	21.3350132769205	20.8573015993737	21.1945487247044	21.5179866820321	21.706785487686	21.6147170889032	21.4060519909434	20.7951395807662	21.8585181320478	20.8619327730649	21.184888397596	21.112886404481	23.2817943306341	21.428169960133	22.2765518793002	21.2789772331423	20.6862372411399	20.8859992302953	21.4068256536987	20.1339905216899	21.2898599805543	21.1735793920075	21.5835237937738	20.7693425151396	21.7816130109776	21.6464578512262	21.0101948372006
sp|Q7Z794|K2C1B_HUMAN	25.4154038952072	25.2191254170406	25.5429951088855	25.5467480832332	25.4769477183644	25.2783008545039	25.6070292273208	26.9971585637967	25.8072425822093	25.9542035333558	27.0234160981131	27.0210429622958	25.9107102256738	25.9560320005347	30.2985253905697	24.8938360000714	26.2542169766779	26.8748819397436	27.0386118728188	26.0092930459367	24.0107600965479	25.1523967422477	26.5106899941669	24.9836218146438	24.7778498531935	24.7240510676201	26.1323621039949	25.8851246013752	25.8590988828355	26.6376247486857	26.0725657638135	24.5143331104684	27.1505062996979	26.3091989894766	23.9154181673115	24.159907296858	26.6652152779959	27.3954193071555	25.9882166558191	26.5042966724287	24.4383150776467	26.1841017547425	24.9477949585699	25.4250423401858	26.4402066267724	26.1027533181059	25.0490851947275	25.3263081173399	25.2518159784057	24.7472362854919	25.2002628786788	26.3103407891832	28.9546098008461	28.095650513538	26.5659407778112	25.147471726414	26.3793722007905	27.2120341187407	25.9435790374279	26.1116120743021	24.8793284449153	27.0486757466662	24.8971546614919	25.0518608395564	25.6237798442816	25.592046677446	27.2710840603076	27.7242075072535	25.9201649918841	28.2112461303142	25.3353335957268	26.1407775103436	25.3149177685315	27.4134921699427	24.9894080109082	26.8531135890989	25.4444681789135	25.2017517775565	28.7724931355442	24.5789128289631	25.9114930336335	25.0007457551557	24.927675961864	25.3551515670849	26.4142326829131	25.5792991245114	26.2568193677108	26.0987664225437	26.2601239090785	26.4381306347047	26.6812632920322	22.7036547901601	27.5622605877462
sp|Q14126|DSG2_HUMAN	20.1205439344969	20.4985615808584	20.4541939346211	20.5475628685792	20.2717606560443	20.063177087755	20.5528556844222	19.3144399514014	20.6452004634126	19.9295863061288	20.84524997423	20.1821915836084	21.1569255150954	19.2948966405379	21.1435258247204	20.3966965526278	19.9934048535032	20.6426915330199	20.7990757391473	20.1118570016778	20.5250516276596	19.9008218404727	19.5066912205881	20.7141204710515	20.1321444214118	19.7748507681938	19.6278982037478	20.1274748561616	20.2702906892193	20.7521871237187	18.2043920356072	20.4587202575044	19.7003083382206	20.7445269833111	20.2109754424877	20.5908900131986	19.5036247986783	20.9118766005181	18.7125653578023	20.6862125874477	19.2288264700552	20.0623003318869	19.7018735356822	20.6572724129351	19.3420233407872	19.994218270103	19.9582765095798	20.1379210146655	20.3927107769747	20.5187238625866	20.932929707387	20.1713668302353	19.8056722169581	20.0392871834291	20.6142504332854	19.3102384624569	20.1951316390885	19.7677620296407	19.9843259096964	19.9564436323991	19.9413468406012	19.5041391143558	19.8193810915179	20.385178712082	20.5346560214771	20.3168168826948	19.6598755471257	20.722978307049	20.9291119569797	19.0246057589964	21.1622065970633	19.8340891056033	18.7546783713522	19.36892540581	20.7325806519502	20.4344334725375	20.6546229078102	19.3634420211064	21.1852630853037	21.5717642129272	21.0643932520543	20.2988935121336	20.7072834649699	20.608700135416	21.1191610265109	19.669694038476	21.6189296683102	20.8395149547978	20.5674973069593	20.5751299047435	20.5591528519799	20.3568568682203	21.0233421148094
sp|P07357|CO8A_HUMAN	28.6350232128567	28.6555844227452	28.6836039147389	28.6935177675025	28.6446512016241	28.6513983607637	28.4381132151349	28.72783303219	28.6425567218163	28.1895262809065	28.9260283880827	28.3084162485343	28.6505862106452	28.3534359792861	28.578180621012	28.5304574070317	28.4125815642642	28.4302747123226	28.8251172781032	28.0787578191292	29.1685704306732	28.2576174005982	29.0649633087661	28.3803880743017	28.4171817321699	28.3988092603821	28.3473268780805	28.7602857227652	28.8462148595732	28.811599488523	28.7542186902717	29.0716985649938	28.859844889886	28.865100994486	29.3758796473237	29.1066007683211	28.9605028354909	27.9323906615614	28.7868638366907	28.8740404344125	28.2399673914939	28.8760097109612	28.9342657637052	28.6354692465702	29.0619229845687	28.9094504901899	28.4347523217705	28.9477113111798	29.1309320812409	28.9828864681402	28.9562830374136	28.7452921321606	28.4895269868821	28.503533106341	28.3905220360104	28.6941884421325	28.9590690406606	28.6073449155441	28.9088635017214	28.5232493679392	28.34495773948	29.0309534520484	29.1660503284917	28.7039630734732	28.2487071263927	28.5758526772749	28.5975845498941	28.5994500069046	28.7655027828759	28.1371001734565	28.6174231167997	28.8236343138234	27.7824995787974	28.2075754939057	27.7597826934215	28.6189471034719	29.1184262450589	28.5585948926051	28.6173056603859	28.775676557024	28.1859275354283	28.9583415528423	28.9890496298786	28.7758370641232	28.6391182270077	28.781025685109	29.0046986928031	28.6494194719189	28.8007548301626	28.6056514625414	28.9236947513211	28.0216780275922	28.7386986282952
sp|Q9NRJ7|PCDBG_HUMAN	22.3477797876868	20.9796941806837	22.285723781062	23.472519736642	22.6726783385874	20.1804365742978	23.4008647478155	21.9159310041335	21.2869546533839	22.5628422429389	22.6947145579516	22.7435333098195	22.3599343147401	22.5436270430833	22.6449556344093	22.4594329693343	22.6661845373505	21.3807176742619	22.2417179111516	21.6129199719231	21.9534295920864	21.4418496900614	23.0019364419155	23.1853530527809	22.0124606129677	22.8151381892018	22.5489901885037	23.1713225378869	22.167897588922	22.8145996770907	23.9758145891253	21.0316915874879	22.0852870302053	19.465814554053	23.6861023645323	21.4899946932712	22.8549734103899	20.0282225704535	20.7397509630954	21.6271466805904	21.357392369023	23.1160522365583	22.9439370940728	23.09983825815	20.4441085180278	22.3177280397428	21.8267220756808	23.2374541207123	21.4390027123732	23.3295706380551	23.868769690388	23.2014326272315	21.2690960381926	20.1319974248862	21.1815635636556	21.6958895102724	22.1544514688473	22.7761130164821	22.621308306403	22.0309735687515	22.0490949847954	23.106011053706	23.8080715192414	22.3574801818913	22.2426709830388	NA	20.253033289335	23.4325238271855	22.3607388027989	20.1672255062457	22.8268646220928	22.0773581561376	18.0405825258866	19.656111216263	NA	21.983332294457	22.6154252842204	21.7223099815774	18.1089254744646	22.3228032310391	21.6399632816228	19.5718348457602	22.4347350434436	21.2466401474015	21.1319271967459	22.5408053570672	24.0134952390748	23.2306059830205	22.2540218852838	22.5802210835795	21.2820394109098	21.2143227772338	22.6993996740146
sp|A0A075B6I1|LV460_HUMAN	21.8668201052576	22.3644685714928	21.3194571131658	21.6194963298237	22.1435673278492	21.5213474273493	20.3279167178703	20.7217278070193	19.8073649880955	21.4715189756585	21.0951601207987	21.7609470379695	18.6225721352932	22.2057642296575	18.0811649597181	20.5198946662445	21.5537720696632	20.8745031403894	21.0908609547795	20.8380917048536	18.8979199139606	21.8538502089859	17.5561233239267	19.0000942883187	21.4200203774547	21.267509640352	22.5279699599713	21.5865506367981	18.3566450766258	19.7766013814117	23.3416189066493	19.6993006285532	19.2204101258628	21.2064617514303	23.1216755377066	22.6115336638983	18.0806760976452	17.3360801986551	18.114773875398	21.248294699814	20.8857156785532	17.5968462336968	20.9531738438346	22.5270949497387	16.8467408004128	20.2725873584711	23.055712925592	19.1691236894323	20.0309950825676	21.072409020912	22.277966149205	22.7131575007231	19.7091734406078	19.4673515805837	16.8810134949129	16.8115070120555	22.1238761646837	19.1559137484513	22.2332655723589	21.5730944933502	20.7340498570501	21.4621647265965	NA	21.4498676255782	22.0094289886693	22.2578606014771	19.2380890518402	22.6475273818873	19.2060648334361	22.2037291922828	21.5010532047495	22.6394341279132	23.0096899112244	20.052776401561	17.6726587532572	17.3994894785088	21.6157585658425	21.0308215736267	19.75242606848	19.6076267996541	21.8112387158999	20.9356940287042	20.262070630496	23.4483763993052	18.2458921112834	23.5310649293171	21.8711638060236	22.9231332510955	22.7174237996553	22.5434144534095	22.4222111654661	21.5493284129962	22.164311731562
sp|O75144|ICOSL_HUMAN	18.6870209128827	20.1207872139772	18.574205977768	19.3194951813493	19.5110161208906	18.0717858964618	19.5373766286143	18.2310900314017	19.0604860560884	18.4831637815283	18.9785523417934	18.6725515488901	19.6404466902295	18.872164835282	19.7965333647036	17.2611755113231	17.0094699941281	19.2329862175948	20.1134020421615	18.1483856105986	19.1000773105587	19.6108801241762	18.6555205147131	18.6933732083273	20.0845539886406	19.7994048593862	15.5193825398778	18.4899182443705	18.2738216959003	18.4272700166996	19.6219966715705	19.159216795017	17.9711417769472	18.2487615404465	18.3534760997511	18.3719168731833	18.2565480266174	18.0285987163751	17.997562178699	19.0609714415923	17.762096111606	17.9874102562743	17.7884402074436	19.8633480599693	18.8199087855946	17.0921531565734	18.7519765693875	19.4540375923077	18.2302712346674	20.2614895251297	20.5854392504084	18.5142142373077	18.2935148063082	18.0462111136182	17.9932096494886	16.9243631261989	14.516099888146	17.6671146421553	18.7868058899467	19.2811194824495	18.1170785346239	16.3818335336251	18.063684695955	18.5119037183776	17.3849156037977	18.0522734153069	18.226774118746	18.8614946376737	18.3962567880533	18.9204220971668	19.1735152085394	17.2560342303331	17.8110496291036	17.9867009966461	18.8438826925853	18.4502744154554	17.8348307520451	19.6539686220013	17.8722827004438	16.7983143585264	20.1467963319788	16.4549280250986	16.8164942905729	17.3557138213327	19.0990480878895	19.9387114719075	19.9040602856367	19.5760793099993	18.4169123117169	17.1850931611567	18.3000042285708	18.3812585044846	17.3356720213627
sp|Q9UGM5|FETUB_HUMAN	24.5901041270925	24.5304197454189	24.2029227712058	24.4929100605587	24.3981694970214	24.2335744915634	24.2015064356025	24.308657221773	24.5183448988455	25.830703141582	24.7648488236712	23.7930750188765	26.1362858286137	24.3442663686142	24.5531134320225	24.7864545333583	24.6949353652958	25.7640779464638	24.5934556251948	24.4603978513213	24.3851418119377	24.6398263387898	23.8618462895106	24.0754244328135	24.197778684818	24.7364791277709	23.9615934766968	24.5619559203341	24.0545277242538	24.6384063774509	24.0401834660246	24.8932990983993	24.5199021990974	24.9506426931664	25.1857344147603	24.7634604817203	25.0270809346929	23.9102375914795	24.5780513251975	24.8632197089903	25.067428958769	24.3476780150533	24.3210169155483	24.393748192128	24.483097828385	24.7623563170709	24.413352924419	23.7755309642258	24.5879490148955	24.8571480440437	24.489448806341	24.0467488315974	24.3323360207994	24.2812839169847	24.6013313431188	24.7775230419438	24.5165524198838	24.1552279875028	24.5519509382823	25.3920000562808	24.8270435091419	24.485037754727	24.5916798493874	23.7356753405072	24.9122095146454	25.5106257925533	24.3179570866547	24.5086450550075	24.5939278458286	23.4773767980402	23.927116015811	24.1284859945448	25.5065343044747	24.4566013000388	24.1684596250797	24.1547520780834	24.1927332394722	24.2818005918092	23.9857096742601	24.0752415722147	24.3314711905881	24.3299965505613	24.8641590121608	23.8213853457346	24.0212234018193	24.8745394968346	24.5165996762011	24.5323656089768	24.1026021686564	23.8366714177018	24.0838493524996	24.1730683808452	24.8146499854649
sp|P02790|HEMO_HUMAN	32.8722282357323	32.8764993726697	33.0366401477861	33.4681450328351	32.9897624348101	33.1013410713871	33.0745458530162	32.9371821795968	33.4105990498696	33.3874055736352	33.1788115518793	32.9536592167316	33.2481148969171	32.9485456848248	33.2257757484789	33.1569157687421	32.9343103869675	33.1362863809113	33.2127913014259	33.138237740394	33.228358189936	33.2470726862745	33.0572935735613	33.5270235501582	33.4786757309556	33.03566130151	32.5718253394632	33.1391612321059	33.0586753361883	32.987085115541	33.5903643957133	33.0312959252644	33.3105183755779	33.1736830021398	33.3901163354166	33.0601193103525	33.3019950022734	33.3807635863517	33.3079417449232	33.2694947235209	33.2470102902993	33.0161665487995	33.214458406953	33.2988010213931	33.2904180029586	33.0025293766531	33.3364367219533	33.2418918347669	33.3722727651562	33.3270760943643	33.6164434624708	33.3372761590591	33.1661236057356	33.1457190782174	33.2058799410072	33.0247877079787	32.9933084871789	33.0151808339228	33.3519503174753	33.0791940058306	33.3873938028997	33.0650520239538	33.0328152414883	33.0061907247204	32.988419132313	32.9466682518347	33.1300479355295	33.3045143676346	33.5439686039759	33.3822292041928	33.0349974979077	32.8038783169189	33.1088483497313	33.491342680261	33.4945221251899	33.3286040674159	33.132242650403	33.3563787527037	33.5632117695934	33.0517412435936	33.4034765625764	33.2526719564358	33.404124461118	33.1196822767036	33.0755217818349	33.4574921833789	33.6583229662815	33.2268029237429	33.3427935923692	33.2785641754001	32.9702764330189	33.1225797550783	33.3752487218933
